Id,Dataset,Classifier,Measure,Type,Mean,Std
4,Synthetic_n=20000_p=50_r=0_1,NB,Recall,Standard,0.34439999999999993,0.04676152264415691
5,Synthetic_n=20000_p=50_r=0_1,NB,Recall,Normalized,0.34505494505494505,0.046714807836320586
4,Synthetic_n=20000_p=50_r=0_1,NB,F1-score,Standard,0.48023087150722576,0.05007933154482616
5,Synthetic_n=20000_p=50_r=0_1,NB,F1-score,Normalized,0.915016117090331,0.02258511283874813
4,Synthetic_n=20000_p=50_r=0_1,NB,MCC,Standard,0.49468953868444415,0.04733736790033011
5,Synthetic_n=20000_p=50_r=0_1,NB,MCC,Normalized,0.9326123726290375,0.016537166602713475
4,Synthetic_n=20000_p=50_r=0_1,NB,Precision,Standard,0.8019137801002768,0.05600810242526627
5,Synthetic_n=20000_p=50_r=0_1,NB,Precision,Normalized,0.9858861403012054,0.00489479451495368
4,Synthetic_n=20000_p=50_r=0_1,NB,Accuracy,Standard,0.9258800000000003,0.005365221337465959
5,Synthetic_n=20000_p=50_r=0_1,NB,Accuracy,Normalized,0.9693120344825711,0.004411303365373288
4,Synthetic_n=20000_p=50_r=0_1,GBM,G-mean,Standard,0.5494356431554184,0.03967264138970611
5,Synthetic_n=20000_p=50_r=0_1,GBM,G-mean,Normalized,0.6621940341627043,0.05214386350006379
4,Synthetic_n=20000_p=50_r=0_1,GBM,Kappa,Standard,0.42823371122383164,0.05039708601522233
5,Synthetic_n=20000_p=50_r=0_1,GBM,Kappa,Normalized,0.9239788907903563,0.017346885089438744
4,Synthetic_n=20000_p=50_r=0_1,GBM,Bal. acc.,Standard,0.6507611111111111,0.021760999063620983
5,Synthetic_n=20000_p=50_r=0_1,GBM,Bal. acc.,Normalized,0.7550347652569627,0.03030161361086408
4,Synthetic_n=20000_p=50_r=0_1,GBM,Recall,Standard,0.3043,0.043525969259741934
5,Synthetic_n=20000_p=50_r=0_1,GBM,Recall,Normalized,0.304995004995005,0.04348248677296897
4,Synthetic_n=20000_p=50_r=0_1,GBM,F1-score,Standard,0.4562193058617352,0.05067725038161097
5,Synthetic_n=20000_p=50_r=0_1,GBM,F1-score,Normalized,0.9033469607828013,0.02722917387886313
4,Synthetic_n=20000_p=50_r=0_1,GBM,MCC,Standard,0.505825514985379,0.04258223201327628
5,Synthetic_n=20000_p=50_r=0_1,GBM,MCC,Normalized,0.9366577717360964,0.014461585914097705
4,Synthetic_n=20000_p=50_r=0_1,GBM,Precision,Standard,0.9243875337384039,0.03892366291017546
5,Synthetic_n=20000_p=50_r=0_1,GBM,Precision,Normalized,0.9952956498007051,0.0026297244534626498
4,Synthetic_n=20000_p=50_r=0_1,GBM,Accuracy,Standard,0.9279299999999999,0.004528255734827702
5,Synthetic_n=20000_p=50_r=0_1,GBM,Accuracy,Normalized,0.9710222174226173,0.0036166297081988248
4,Synthetic_n=20000_p=50_r=0_1,CART,G-mean,Standard,0.5721436325808829,0.04038973092035081
5,Synthetic_n=20000_p=50_r=0_1,CART,G-mean,Normalized,0.6914356313611952,0.051299608261885524
4,Synthetic_n=20000_p=50_r=0_1,CART,Kappa,Standard,0.28082370696958514,0.0486809601674319
5,Synthetic_n=20000_p=50_r=0_1,CART,Kappa,Normalized,0.8579192577226129,0.028536230875191533
4,Synthetic_n=20000_p=50_r=0_1,CART,Bal. acc.,Standard,0.6410333333333333,0.025610812242170357
5,Synthetic_n=20000_p=50_r=0_1,CART,Bal. acc.,Normalized,0.7408966769260068,0.036504112937425594
4,Synthetic_n=20000_p=50_r=0_1,CART,Recall,Standard,0.3547,0.04962771403157715
5,Synthetic_n=20000_p=50_r=0_1,CART,Recall,Normalized,0.35534465534465526,0.04957813589568147
4,Synthetic_n=20000_p=50_r=0_1,CART,F1-score,Standard,0.35288646265450674,0.044211619078976166
5,Synthetic_n=20000_p=50_r=0_1,CART,F1-score,Normalized,0.8347370560780182,0.03895485318055531
4,Synthetic_n=20000_p=50_r=0_1,CART,MCC,Standard,0.28115786780337126,0.04879960017702961
5,Synthetic_n=20000_p=50_r=0_1,CART,MCC,Normalized,0.8157458473090071,0.0385902335378916
4,Synthetic_n=20000_p=50_r=0_1,CART,Precision,Standard,0.3524198477661335,0.04453560131220621
5,Synthetic_n=20000_p=50_r=0_1,CART,Precision,Normalized,0.8953431092848936,0.020262376433824912
4,Synthetic_n=20000_p=50_r=0_1,CART,Accuracy,Standard,0.8700999999999999,0.009660745312862781
5,Synthetic_n=20000_p=50_r=0_1,CART,Accuracy,Normalized,0.9112320853238529,0.010732968906635679
4,Synthetic_n=20000_p=50_r=0_1,RF,G-mean,Standard,0.3133390998981813,0.05171554276894361
5,Synthetic_n=20000_p=50_r=0_1,RF,G-mean,Normalized,0.32726689153530614,0.07398067851457192
4,Synthetic_n=20000_p=50_r=0_1,RF,Kappa,Standard,0.16312113864845285,0.04913807101919768
5,Synthetic_n=20000_p=50_r=0_1,RF,Kappa,Normalized,0.7652558684510689,0.050673270054138395
4,Synthetic_n=20000_p=50_r=0_1,RF,Bal. acc.,Standard,0.5497777777777779,0.0161270036557812
5,Synthetic_n=20000_p=50_r=0_1,RF,Bal. acc.,Normalized,0.5940768164176674,0.028887397193786687
4,Synthetic_n=20000_p=50_r=0_1,RF,Recall,Standard,0.10099999999999999,0.03217141588429083
5,Synthetic_n=20000_p=50_r=0_1,RF,Recall,Normalized,0.10189810189810192,0.03213927660768314
4,Synthetic_n=20000_p=50_r=0_1,RF,F1-score,Standard,0.17987345635944751,0.05219185126462428
5,Synthetic_n=20000_p=50_r=0_1,RF,F1-score,Normalized,0.5285016161485443,0.14414555570208432
4,Synthetic_n=20000_p=50_r=0_1,RF,MCC,Standard,0.27802153315814976,0.057032638702060705
5,Synthetic_n=20000_p=50_r=0_1,RF,MCC,Normalized,0.8120137511638456,0.04853508781240635
4,Synthetic_n=20000_p=50_r=0_1,RF,Precision,Standard,0.883688130926521,0.10950219948000606
5,Synthetic_n=20000_p=50_r=0_1,RF,Precision,Normalized,0.9914565048327963,0.009911555005815776
4,Synthetic_n=20000_p=50_r=0_1,RF,Accuracy,Standard,0.9088,0.00347850542618522
5,Synthetic_n=20000_p=50_r=0_1,RF,Accuracy,Normalized,0.9537255323279098,0.003525512657740843
4,Synthetic_n=20000_p=50_r=0_1,LR,G-mean,Standard,0.7525817980668754,0.030145452883308305
5,Synthetic_n=20000_p=50_r=0_1,LR,G-mean,Normalized,0.8869465486185851,0.02578991823300529
4,Synthetic_n=20000_p=50_r=0_1,LR,Kappa,Standard,0.643908496487708,0.039256760049590105
5,Synthetic_n=20000_p=50_r=0_1,LR,Kappa,Normalized,0.9746636243436599,0.00603729743775668
4,Synthetic_n=20000_p=50_r=0_1,LR,Bal. acc.,Standard,0.7805277777777778,0.022983807370289367
5,Synthetic_n=20000_p=50_r=0_1,LR,Bal. acc.,Normalized,0.9024921839631317,0.02013661385750385
4,Synthetic_n=20000_p=50_r=0_1,LR,Recall,Standard,0.5758000000000001,0.04628563492056687
5,Synthetic_n=20000_p=50_r=0_1,LR,Recall,Normalized,0.5762237762237763,0.04623939552504181
4,Synthetic_n=20000_p=50_r=0_1,LR,F1-score,Standard,0.6733010152413654,0.03682787779607914
5,Synthetic_n=20000_p=50_r=0_1,LR,F1-score,Normalized,0.9728341994634628,0.006827106475136019
4,Synthetic_n=20000_p=50_r=0_1,LR,MCC,Standard,0.6561080739911338,0.03731846894242008
5,Synthetic_n=20000_p=50_r=0_1,LR,MCC,Normalized,0.9736020739620339,0.006526549469520832
4,Synthetic_n=20000_p=50_r=0_1,LR,Precision,Standard,0.8141330509696609,0.04091309468490764
5,Synthetic_n=20000_p=50_r=0_1,LR,Precision,Normalized,0.987094499767536,0.0033964687382201284
4,Synthetic_n=20000_p=50_r=0_1,LR,Accuracy,Standard,0.9443099999999996,0.005421614150785707
5,Synthetic_n=20000_p=50_r=0_1,LR,Accuracy,Normalized,0.9825952350060783,0.003349589201246666
6,Synthetic_n=20000_p=5_r=0_001,kNN,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,kNN,Kappa,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,kNN,Bal. acc.,Standard,0.5,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,kNN,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,kNN,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,kNN,MCC,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,kNN,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,kNN,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,kNN,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
7,Synthetic_n=20000_p=5_r=0_001,kNN,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
6,Synthetic_n=20000_p=5_r=0_001,SVM,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,SVM,Kappa,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,SVM,Bal. acc.,Standard,0.5,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,SVM,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,SVM,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,SVM,MCC,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,SVM,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,SVM,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,SVM,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
7,Synthetic_n=20000_p=5_r=0_001,SVM,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
6,Synthetic_n=20000_p=5_r=0_001,NB,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,NB,Kappa,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,NB,Bal. acc.,Standard,0.5,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,NB,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,NB,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,NB,MCC,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,NB,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,NB,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,NB,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
7,Synthetic_n=20000_p=5_r=0_001,NB,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
6,Synthetic_n=20000_p=5_r=0_001,GBM,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,GBM,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,GBM,Kappa,Standard,-0.0007188467225222239,0.0005753406430677408
7,Synthetic_n=20000_p=5_r=0_001,GBM,Kappa,Normalized,0.33718082638010577,0.13009700491088497
6,Synthetic_n=20000_p=5_r=0_001,GBM,Bal. acc.,Standard,0.49951451451451456,0.0005223220921188979
7,Synthetic_n=20000_p=5_r=0_001,GBM,Bal. acc.,Normalized,0.4991597892648839,0.0009572240318734776
6,Synthetic_n=20000_p=5_r=0_001,GBM,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,GBM,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,GBM,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,GBM,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,GBM,MCC,Standard,-0.0007565437541789181,0.0006329694198758278
7,Synthetic_n=20000_p=5_r=0_001,GBM,MCC,Normalized,0.4916839701185613,0.0070125547156490225
6,Synthetic_n=20000_p=5_r=0_001,GBM,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,GBM,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,GBM,Accuracy,Standard,0.9980299999999999,0.00104359954005356
7,Synthetic_n=20000_p=5_r=0_001,GBM,Accuracy,Normalized,0.9985286758082275,0.0010445396257167026
6,Synthetic_n=20000_p=5_r=0_001,CART,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,CART,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,CART,Kappa,Standard,-0.0006904691496679161,0.0005715744230573805
7,Synthetic_n=20000_p=5_r=0_001,CART,Kappa,Normalized,0.3435586573370578,0.12936443210936432
6,Synthetic_n=20000_p=5_r=0_001,CART,Bal. acc.,Standard,0.49955455455455455,0.0004635780347298287
7,Synthetic_n=20000_p=5_r=0_001,CART,Bal. acc.,Normalized,0.4992335829519295,0.0008495720962956622
6,Synthetic_n=20000_p=5_r=0_001,CART,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,CART,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,CART,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,CART,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,CART,MCC,Standard,-0.0007186835735731298,0.0006132213541890441
7,Synthetic_n=20000_p=5_r=0_001,CART,MCC,Normalized,0.49210544035086107,0.006787596798857665
6,Synthetic_n=20000_p=5_r=0_001,CART,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,CART,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,CART,Accuracy,Standard,0.99811,0.0009262289133902058
7,Synthetic_n=20000_p=5_r=0_001,CART,Accuracy,Normalized,0.9986087478730857,0.0009270632703335103
6,Synthetic_n=20000_p=5_r=0_001,RF,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,RF,Kappa,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,RF,Bal. acc.,Standard,0.5,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,RF,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,RF,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,RF,MCC,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,RF,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,RF,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,RF,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
7,Synthetic_n=20000_p=5_r=0_001,RF,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
6,Synthetic_n=20000_p=5_r=0_001,LR,G-mean,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
6,Synthetic_n=20000_p=5_r=0_001,LR,Kappa,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,LR,Bal. acc.,Standard,0.5,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,LR,Recall,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,LR,F1-score,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,LR,MCC,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
6,Synthetic_n=20000_p=5_r=0_001,LR,Precision,Standard,0.0,0.0
7,Synthetic_n=20000_p=5_r=0_001,LR,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
6,Synthetic_n=20000_p=5_r=0_001,LR,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
7,Synthetic_n=20000_p=5_r=0_001,LR,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
8,Synthetic_n=20000_p=500_r=0_001,kNN,G-mean,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,kNN,Kappa,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,kNN,Bal. acc.,Standard,0.5,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,kNN,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,kNN,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,kNN,MCC,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,kNN,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,kNN,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,kNN,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
9,Synthetic_n=20000_p=500_r=0_001,kNN,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
8,Synthetic_n=20000_p=500_r=0_001,SVM,G-mean,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,SVM,Kappa,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,SVM,Bal. acc.,Standard,0.5,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,SVM,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,SVM,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,SVM,MCC,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,SVM,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,SVM,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,SVM,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
9,Synthetic_n=20000_p=500_r=0_001,SVM,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
8,Synthetic_n=20000_p=500_r=0_001,NB,G-mean,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,NB,Kappa,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,Kappa,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,NB,Bal. acc.,Standard,0.5,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,Bal. acc.,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,NB,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,NB,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,NB,MCC,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,MCC,Normalized,0.5000500450405366,1.1102230246251565e-16
8,Synthetic_n=20000_p=500_r=0_001,NB,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,NB,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,NB,Accuracy,Standard,0.9989999999999999,1.1102230246251565e-16
9,Synthetic_n=20000_p=500_r=0_001,NB,Accuracy,Normalized,0.9994995495946348,3.3306690738754696e-16
8,Synthetic_n=20000_p=500_r=0_001,GBM,G-mean,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,GBM,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,GBM,Kappa,Standard,-0.0007084985508725183,0.0005752579368824693
9,Synthetic_n=20000_p=500_r=0_001,GBM,Kappa,Normalized,0.3396368549876708,0.12996950234894306
8,Synthetic_n=20000_p=500_r=0_001,GBM,Bal. acc.,Standard,0.49953453453453456,0.0004813919865881179
9,Synthetic_n=20000_p=500_r=0_001,GBM,Bal. acc.,Normalized,0.49919709556782926,0.0008811588760374092
8,Synthetic_n=20000_p=500_r=0_001,GBM,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,GBM,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,GBM,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,GBM,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,GBM,MCC,Standard,-0.0007398751133105017,0.0006207351194678542
9,Synthetic_n=20000_p=500_r=0_001,GBM,MCC,Normalized,0.49186959172346023,0.0068733235593729765
8,Synthetic_n=20000_p=500_r=0_001,GBM,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,GBM,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,GBM,Accuracy,Standard,0.9980699999999998,0.0009618211892030668
9,Synthetic_n=20000_p=500_r=0_001,GBM,Accuracy,Normalized,0.9985687118406564,0.0009626876080503153
8,Synthetic_n=20000_p=500_r=0_001,CART,G-mean,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,CART,G-mean,Normalized,0.09100008189188454,1.3877787807814457e-17
8,Synthetic_n=20000_p=500_r=0_001,CART,Kappa,Standard,-0.0008614298094634321,0.0005965396627596996
9,Synthetic_n=20000_p=500_r=0_001,CART,Kappa,Normalized,0.30519331034294506,0.13468161612152393
8,Synthetic_n=20000_p=500_r=0_001,CART,Bal. acc.,Standard,0.4993343343343344,0.0006213265706277434
9,Synthetic_n=20000_p=500_r=0_001,CART,Bal. acc.,Normalized,0.49882912803341184,0.0011399259245880229
8,Synthetic_n=20000_p=500_r=0_001,CART,Recall,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,CART,Recall,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,CART,F1-score,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,CART,F1-score,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,CART,MCC,Standard,-0.0009325740694398631,0.0006818800370375491
9,Synthetic_n=20000_p=500_r=0_001,CART,MCC,Normalized,0.4897265720967052,0.007564101942781369
8,Synthetic_n=20000_p=500_r=0_001,CART,Precision,Standard,0.0,0.0
9,Synthetic_n=20000_p=500_r=0_001,CART,Precision,Normalized,0.09090909090909095,4.163336342344337e-17
8,Synthetic_n=20000_p=500_r=0_001,CART,Accuracy,Standard,0.99767,0.0012414104881142266
9,Synthetic_n=20000_p=500_r=0_001,CART,Accuracy,Normalized,0.9981683515163646,0.0012425287640018187
8,Synthetic_n=20000_p=500_r=0_001,RF,G-mean,Standard,0.0,0.0
